Species	Status	min_age	max_age
Phlaocyon_yatkolai	extinct	15.97	20.43
Desmocyon_thomsoni	extinct	15.97	20.43
Phlaocyon_leucosteus	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Desmocyon_thomsoni	extinct	15.97	20.43
Aelurodon_asthenostylus	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Osbornodon_fricki	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Canidae	extinct	15.97	20.43
Paracynarctus_sinclairi	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Euoplocyon_brachygnathus	extinct	15.97	20.43
Psalidocyon_marianae	extinct	15.97	20.43
Desmocyon_matthewi	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Desmocyon_thomsoni	extinct	15.97	20.43
Phlaocyon_leucosteus	extinct	15.97	20.43
Osbornodon_brachypus	extinct	15.97	20.43
Desmocyon_thomsoni	extinct	15.97	20.43
Microtomarctus_conferta	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Epicyon_haydeni	extinct	15.97	20.43
Microtomarctus_conferta	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Ectopocynus_simplicidens	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Cynarctoides_emryi	extinct	15.97	20.43
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Leptocyon_vafer	extinct	13.6	15.97
Borophaginae	extinct	13.6	15.97
Aelurodon	extinct	13.6	15.97
Borophaginae	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Aelurodon_ferox	extinct	5.333	23.03
Epicyon_saevus	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Borophagus_secundus	extinct	4.9	10.3
Carpocyon_limosus	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Epicyon_saevus	extinct	4.9	10.3
Borophagus_hilli	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Borophaginae	extinct	5.333	23.03
Cynarctus_crucidens	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Canidae	extinct	10.3	13.6
Borophagus	extinct	4.9	10.3
Epicyon	extinct	4.9	10.3
Carpocyon_robustus	extinct	10.3	13.6
Aelurodon_ferox	extinct	13.6	15.97
Carpocyon_robustus	extinct	10.3	13.6
Epicyon_haydeni	extinct	5.333	23.03
Paratomarctus_euthos	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Aelurodon_mcgrewi	extinct	13.6	15.97
Epicyon_saevus	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Leptocyon_matthewi	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Aelurodon_ferox	extinct	13.6	15.97
Epicyon_saevus	extinct	4.9	13.6
Carpocyon_compressus	extinct	10.3	15.97
Aelurodon_taxoides	extinct	5.333	23.03
Epicyon_saevus	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Borophagus_pugnator	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Aelurodon_taxoides	extinct	10.3	13.6
Aelurodon_ferox	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Aelurodon_ferox	extinct	10.3	13.6
Aelurodon_stirtoni	extinct	10.3	13.6
Carpocyon_webbi	extinct	10.3	13.6
Carpocyon_webbi	extinct	10.3	13.6
Leptocyon_vafer	extinct	5.333	23.03
Borophagus	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Aelurodon_taxoides	extinct	4.9	13.6
Paratomarctus_euthos	extinct	4.9	13.6
Epicyon_saevus	extinct	4.9	13.6
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon_taxoides	extinct	5.333	23.03
Borophagus_secundus	extinct	5.333	23.03
Aelurodon_taxoides	extinct	10.3	13.6
Cynarctus	extinct	10.3	13.6
Borophagus_hilli	extinct	4.9	10.3
Caninae	extinct	4.9	10.3
Caninae	extinct	5.333	23.03
Cynarctus_crucidens	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Borophagus_secundus	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Cynarctus_crucidens	extinct	5.333	23.03
Borophaginae	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Aelurodon_ferox	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Borophagus	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Borophagus_pugnator	extinct	4.9	10.3
Carpocyon_compressus	extinct	10.3	15.97
Paratomarctus_euthos	extinct	5.333	23.03
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Aelurodon_stirtoni	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon	extinct	13.6	15.97
Leptocyon	extinct	13.6	15.97
Cynarctus_saxatilis	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Aelurodon_mcgrewi	extinct	13.6	15.97
Canis_ferox	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Epicyon_haydeni	extinct	10.3	13.6
Caninae	extinct	10.3	13.6
Paratomarctus_temerarius	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Cynarctus_crucidens	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Aelurodon_ferox	extinct	4.9	13.6
Borophagus_secundus	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Aelurodon	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Epicyon_haydeni	extinct	10.3	13.6
Paratomarctus_temerarius	extinct	13.6	15.97
Carpocyon_webbi	extinct	10.3	13.6
Aelurodon_taxoides	extinct	5.333	23.03
Paratomarctus_euthos	extinct	10.3	15.97
Aelurodon_taxoides	extinct	10.3	13.6
Aelurodon_ferox	extinct	10.3	13.6
Aelurodon_mcgrewi	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Leptocyon_vafer	extinct	10.3	13.6
Epicyon	extinct	4.9	10.3
Aelurodon_stirtoni	extinct	10.3	13.6
Borophaginae	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Cynarctus_saxatilis	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Borophagus_secundus	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Aelurodon_ferox	extinct	13.6	15.97
Epicyon_haydeni	extinct	5.333	23.03
Borophagus	extinct	4.9	10.3
Cynarctus_crucidens	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Paratomarctus_temerarius	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Aelurodon_taxoides	extinct	4.9	13.6
Borophagus_secundus	extinct	4.9	10.3
Paratomarctus_euthos	extinct	10.3	13.6
Aelurodon_stirtoni	extinct	10.3	13.6
Aelurodon_ferox	extinct	10.3	13.6
Aelurodon_taxoides	extinct	5.333	23.03
Aelurodon	extinct	4.9	13.6
Borophaginae	extinct	10.3	13.6
Leptocyon	extinct	10.3	15.97
Aelurodon_ferox	extinct	5.333	23.03
Aelurodon_taxoides	extinct	4.9	13.6
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Borophagus_pugnator	extinct	5.333	23.03
Epicyon_saevus	extinct	10.3	13.6
Epicyon	extinct	10.3	13.6
Epicyon_haydeni	extinct	4.9	10.3
Borophagus_secundus	extinct	4.9	10.3
Aelurodon	extinct	13.6	15.97
Cynarctus_crucidens	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Carpocyon_robustus	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Canis	extinct	4.9	10.3
Epicyon_saevus	extinct	10.3	13.6
Microtomarctus_conferta	extinct	13.6	15.97
Tomarctus_brevirostris	extinct	13.6	15.97
Aelurodon_asthenostylus	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Carpocyon	extinct	13.6	15.97
Borophaginae	extinct	13.6	15.97
Leptocyon	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Epicyon_haydeni	extinct	4.9	10.3
Aelurodon_taxoides	extinct	5.333	23.03
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Cynarctus_voorhiesi	extinct	10.3	13.6
Aelurodon_stirtoni	extinct	10.3	13.6
Aelurodon_ferox	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Carpocyon_webbi	extinct	10.3	13.6
Cynarctus_crucidens	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Leptocyon	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Leptocyon_vafer	extinct	13.6	15.97
Leptocyon	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Cynarctus_crucidens	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Borophaginae	extinct	13.6	15.97
Epicyon_haydeni	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Carpocyon_robustus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Leptocyon_vafer	extinct	13.6	15.97
Borophaginae	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Canidae	extinct	10.3	15.97
Epicyon_haydeni	extinct	4.9	13.6
Borophagus_secundus	extinct	4.9	10.3
Cynarctus_voorhiesi	extinct	10.3	13.6
Aelurodon_ferox	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Carpocyon_webbi	extinct	10.3	13.6
Cynarctus_crucidens	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Eucyon_davisi	extinct	4.9	10.3
Aelurodon_ferox	extinct	13.6	15.97
Epicyon_saevus	extinct	10.3	13.6
Cynarctus_crucidens	extinct	10.3	13.6
Borophagus_pugnator	extinct	4.9	10.3
Aelurodon_taxoides	extinct	4.9	13.6
Epicyon_saevus	extinct	4.9	13.6
Epicyon_saevus	extinct	4.9	10.3
Cynarctus_voorhiesi	extinct	10.3	13.6
Aelurodon_ferox	extinct	10.3	13.6
Carpocyon_webbi	extinct	10.3	13.6
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon_taxoides	extinct	10.3	13.6
Vulpes	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Epicyon	extinct	4.9	10.3
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon_ferox	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Carpocyon_robustus	extinct	10.3	13.6
Canidae	extinct	4.9	13.6
Aelurodon_ferox	extinct	10.3	15.97
Carpocyon_compressus	extinct	10.3	15.97
Aelurodon_ferox	extinct	5.333	23.03
Paratomarctus_temerarius	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Cynarctus_saxatilis	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Epicyon_haydeni	extinct	10.3	13.6
Aelurodon_taxoides	extinct	4.9	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Aelurodon_ferox	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon_ferox	extinct	5.333	23.03
Aelurodon_taxoides	extinct	5.333	23.03
Paratomarctus_euthos	extinct	5.333	23.03
Cynarctus_crucidens	extinct	5.333	23.03
Aelurodon_ferox	extinct	13.6	15.97
Paratomarctus_temerarius	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Cynarctus_saxatilis	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_saevus	extinct	5.333	23.03
Epicyon_haydeni	extinct	4.9	13.6
Epicyon_saevus	extinct	4.9	13.6
Aelurodon	extinct	4.9	13.6
Borophaginae	extinct	4.9	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Borophagus_secundus	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	13.6
Paratomarctus_euthos	extinct	10.3	15.97
Epicyon_saevus	extinct	5.333	23.03
Epicyon_haydeni	extinct	5.333	23.03
Epicyon_saevus	extinct	10.3	13.6
Leptocyon	extinct	5.333	23.03
Canis	extinct	1.8	10.3
Vulpes	extinct	1.8	10.3
Borophagus	extinct	1.8	10.3
Aelurodon_taxoides	extinct	10.3	13.6
Carpocyon_robustus	extinct	10.3	13.6
Aelurodon_taxoides	extinct	4.9	10.3
Epicyon_saevus	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Cynarctus_crucidens	extinct	10.3	13.6
Epicyon_haydeni	extinct	4.9	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Aelurodon	extinct	13.6	15.97
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Aelurodon_mcgrewi	extinct	5.333	23.03
Eucyon_davisi	extinct	4.9	10.3
Borophagus_pugnator	extinct	4.9	10.3
Aelurodon_mcgrewi	extinct	13.6	15.97
Aelurodon_taxoides	extinct	10.3	13.6
Aelurodon_taxoides	extinct	4.9	13.6
Epicyon_saevus	extinct	4.9	13.6
Aelurodon	extinct	13.6	15.97
Aelurodon_taxoides	extinct	10.3	13.6
Carpocyon_robustus	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Cynarctus_crucidens	extinct	10.3	13.6
Cynarctus_saxatilis	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon_taxoides	extinct	4.9	13.6
Epicyon_saevus	extinct	4.9	13.6
Canis_lepophagus	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Vulpes	extinct	4.9	10.3
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon_mcgrewi	extinct	13.6	15.97
Epicyon_haydeni	extinct	5.333	23.03
Epicyon_haydeni	extinct	4.9	10.3
Canidae	extinct	5.333	23.03
Borophaginae	extinct	10.3	13.6
Carpocyon_compressus	extinct	5.333	23.03
Epicyon_saevus	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Borophaginae	extinct	5.333	23.03
Epicyon_saevus	extinct	5.333	23.03
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon_mcgrewi	extinct	13.6	15.97
Epicyon_aelurodontoides	extinct	4.9	10.3
Aelurodon_ferox	extinct	5.333	23.03
Canidae	extinct	5.333	23.03
Aelurodon_stirtoni	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Aelurodon_ferox	extinct	13.6	15.97
Cynarctus_saxatilis	extinct	13.6	15.97
Aelurodon_mcgrewi	extinct	13.6	15.97
Aelurodon_stirtoni	extinct	10.3	13.6
Epicyon_haydeni	extinct	4.9	10.3
Epicyon_saevus	extinct	4.9	10.3
Borophagus_pugnator	extinct	4.9	10.3
Carpocyon_webbi	extinct	10.3	13.6
Aelurodon_ferox	extinct	10.3	15.97
Paratomarctus_temerarius	extinct	4.9	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Epicyon_saevus	extinct	5.333	23.03
Borophagus_secundus	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon_mcgrewi	extinct	13.6	15.97
Carpocyon_compressus	extinct	13.6	15.97
Cynarctus_saxatilis	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Borophaginae	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Cynarctus	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Epicyon_haydeni	extinct	5.333	23.03
Borophaginae	extinct	10.3	15.97
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Carpocyon_robustus	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Canidae	extinct	10.3	13.6
Leptocyon	extinct	13.6	15.97
Aelurodon_taxoides	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Carpocyon_robustus	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Aelurodon_ferox	extinct	5.333	23.03
Aelurodon_taxoides	extinct	10.3	13.6
Aelurodon_ferox	extinct	13.6	15.97
Aelurodon_ferox	extinct	10.3	13.6
Carpocyon_webbi	extinct	10.3	13.6
Cynarctus_crucidens	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Canidae	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Aelurodon_taxoides	extinct	5.333	23.03
Borophagus_pugnator	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Aelurodon_taxoides	extinct	10.3	13.6
Paratomarctus_euthos	extinct	10.3	13.6
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Epicyon_haydeni	extinct	4.9	10.3
Borophagus_secundus	extinct	4.9	10.3
Aelurodon_taxoides	extinct	5.333	23.03
Borophagus_hilli	extinct	4.9	10.3
Borophagus_pugnator	extinct	5.333	23.03
Phlaocyon	extinct	15.97	20.43
Borophagus_pugnator	extinct	5.333	23.03
Borophagus_hilli	extinct	5.333	23.03
Epicyon_haydeni	extinct	5.333	23.03
Cynarctus_marylandica	extinct	13.82	15.97
Epicyon_haydeni	extinct	5.333	23.03
Borophagus_hilli	extinct	5.333	23.03
Epicyon_haydeni	extinct	4.9	10.3
Borophagus_pugnator	extinct	4.9	10.3
Borophagus_hilli	extinct	4.9	10.3
Borophagus_hilli	extinct	5.333	23.03
Borophagus_hilli	extinct	3.6	5.333
Osbornodon_iamonensis	extinct	15.97	23.03
Epicyon_haydeni	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Borophagus_pugnator	extinct	5.333	23.03
Borophagus	extinct	4.9	10.3
Epicyon_saevus	extinct	10.3	13.6
Epicyon_haydeni	extinct	10.3	13.6
Leptocyon	extinct	10.3	13.6
Canidae	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Epicyon_saevus	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Borophaginae	extinct	15.97	20.43
Desmocyon_matthewi	extinct	15.97	20.43
Borophagus_pugnator	extinct	4.9	10.3
Epicyon_haydeni	extinct	4.9	10.3
Borophagus_orc	extinct	4.9	10.3
Borophagus_pugnator	extinct	10.3	13.6
Borophagus_pugnator	extinct	4.9	10.3
Carpocyon_limosus	extinct	4.9	10.3
Paracynarctus_kelloggi	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Epicyon_haydeni	extinct	10.3	13.6
Canidae	extinct	5.333	23.03
Borophagus_hilli	extinct	4.9	10.3
Osbornodon_iamonensis	extinct	15.97	20.43
Phlaocyon	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Euoplocyon_spissidens	extinct	15.97	20.43
Borophagus_pugnator	extinct	4.9	10.3
Borophagus_orc	extinct	4.9	10.3
Urocyon_webbi	extinct	4.9	10.3
Borophagus_pugnator	extinct	4.9	10.3
Aelurodon_taxoides	extinct	10.3	13.6
Leptocyon_vafer	extinct	10.3	13.6
Phlaocyon_minor	extinct	15.97	20.43
Borophaginae	extinct	13.6	15.97
Canidae	extinct	10.3	13.6
Osbornodon_scitulus	extinct	15.97	20.43
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon_ferox	extinct	5.333	23.03
Borophaginae	extinct	5.333	23.03
Microtomarctus_conferta	extinct	5.333	23.03
Cynarctoides_whistleri	extinct	15.97	20.43
Aelurodon_ferox	extinct	5.333	23.03
Paratomarctus_temerarius	extinct	5.333	23.03
Canidae	extinct	13.6	15.97
Tomarctus_brevirostris	extinct	5.333	23.03
Tomarctus_brevirostris	extinct	5.333	23.03
Paratomarctus_temerarius	extinct	13.6	15.97
Borophagus	extinct	5.333	23.03
Borophagus_secundus	extinct	5.333	23.03
Borophagus_secundus	extinct	5.333	23.03
Canidae	extinct	13.6	15.97
Epicyon_saevus	extinct	4.9	15.97
Borophagus_secundus	extinct	5.333	23.03
Borophagus_secundus	extinct	5.333	23.03
Borophagus_secundus	extinct	4.9	10.3
Canis_ferox	extinct	4.9	10.3
Borophagus_secundus	extinct	5.333	23.03
Borophagus_secundus	extinct	4.9	10.3
Canis_ferox	extinct	4.9	10.3
Borophagus_secundus	extinct	5.333	23.03
Borophagus_secundus	extinct	5.333	23.03
Canidae	extinct	4.9	10.3
Vulpes_stenognathus	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Tomarctus_hippophaga	extinct	13.6	15.97
Epicyon_saevus	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Epicyon_saevus	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Epicyon_saevus	extinct	13.6	15.97
Epicyon_saevus	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Epicyon_saevus	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Epicyon_saevus	extinct	13.6	15.97
Leptocyon_vafer	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Borophaginae	extinct	5.333	23.03
Paratomarctus_temerarius	extinct	13.6	15.97
Aelurodon_ferox	extinct	13.6	15.97
Canidae	extinct	13.6	15.97
Epicyon_haydeni	extinct	5.333	23.03
Carpocyon	extinct	5.333	23.03
Caninae	extinct	10.3	13.6
Borophaginae	extinct	5.333	23.03
Borophaginae	extinct	5.333	23.03
Leptocyon	extinct	5.333	23.03
Epicyon_haydeni	extinct	5.333	23.03
Canini	extinct	4.9	10.3
Borophaginae	extinct	4.9	10.3
Epicyon_saevus	extinct	10.3	13.6
Caninae	extinct	10.3	13.6
Canidae	extinct	5.333	23.03
Borophaginae	extinct	10.3	13.6
Caninae	extinct	10.3	13.6
Aelurodon_taxoides	extinct	10.3	13.6
Borophaginae	extinct	10.3	13.6
Microtomarctus_conferta	extinct	5.333	23.03
Canidae	extinct	4.9	10.3
Epicyon_saevus	extinct	5.333	23.03
Protomarctus_optatus	extinct	15.97	20.43
Epicyon_saevus	extinct	10.3	13.6
Paratomarctus_temerarius	extinct	13.6	15.97
Euoplocyon_brachygnathus	extinct	13.6	15.97
Vulpes_stenognathus	extinct	4.9	10.3
Eucyon_davisi	extinct	4.9	10.3
Canis	extinct	4.9	10.3
Cormocyon_copei	extinct	5.333	23.03
Borophaginae	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Metatomarctus	extinct	5.333	23.03
Paracynarctus_kelloggi	extinct	5.333	23.03
Epicyon_haydeni	extinct	5.333	23.03
Eucyon_davisi	extinct	4.9	10.3
Canini	extinct	4.9	10.3
Canini	extinct	4.9	10.3
Eucyon_davisi	extinct	5.333	23.03
Eucyon_davisi	extinct	4.9	10.3
Metatomarctus_canavus	extinct	15.97	20.43
Paracynarctus_kelloggi	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Paracynarctus_kelloggi	extinct	15.97	20.43
Eucyon_davisi	extinct	4.9	10.3
Epicyon_saevus	extinct	4.9	10.3
Caninae	extinct	4.9	10.3
Borophagus	extinct	4.9	10.3
Carpocyon_robustus	extinct	5.333	23.03
Epicyon_saevus	extinct	5.333	23.03
Paracynarctus_kelloggi	extinct	5.333	23.03
